"","ACS_GEOID_Data","dissolve_yn","DissolvedArea","vegetation_class","vegetation_comment","dissolved_centroid_250m_buffer_impervious_250_mean","dissolved_centroid_500m_buffer_impervious_500m_mean","dissolved_centroid_1km_buffer_impervious_1km_mean","dissolved_parcel_250m_buffer_impervious_250m_mean","dissolved_parcel_500m_buffer_impervious_500m_mean","dissolved_parcel_1km_buffer_impervious_1km_mean","dissolved_centroid_250m_intersections_NUMPOINTS","dissolved_centroid_500m_intersections_NUMPOINTS","dissolved_centroid_1km_intersections_NUMPOINTS","dissolved_parcel_250m_intersections_NUMPOINTS","dissolved_parcel_500m_intersections_NUMPOINTS","dissolved_parcel_1km_intersections_NUMPOINTS","PropType","DistrictName","CurrentZoning","BldgQuality_lookup","TotalApprLandVal","TotalApprImpsVal","TotalBldgGrossSqFt","TotalBldgNetSqFt","YrBuiltAvg","EffYrAvg","Proportion_ForeignBorn_B99051e5","MedianHouseholdIncome_B19013e1","SiteName","in.sample","acres","TV_mean","SMV_mean","IMP_mean"
"459","15000US530330238011","N",10048.0855712891,"LP","",65.3619909502262,68.2634593356243,65.5521788990826,66.9206349206349,68.2616525423729,65.3045278851463,11,47,206,13,50,207,"C","BELLEVUE","PO","LOW COST",1005200,1000,2874,2874,1953,1983,0.280943025540275,101625,NA,"N",0.230704044716798,0.05373414039183,0.247110721927122,0.586280634962595
"460","15000US530330238011","N",11862.8883666992,"LP","",64.7828054298643,67.8344748858448,65.7276901004304,65.7683397683398,67.779303062302,65.4259818731118,8,41,207,13,48,207,"C","BELLEVUE","PO","LOW COST",1196600,1000,1532,1532,1953,1983,0.280943025540275,101625,NA,"N",0.272371916899414,0.055500092568507,0.25034156607165,0.579115607518906
"461","15000US530330236012","N",24684.6773376465,"MM","original",62.2420091324201,50.134328358209,47.0223431681467,60.5401459854015,49.4938900203666,47.0240086323172,16,39,128,19,55,130,"K","BELLEVUE","O","GOOD",0,0,9348,7436,1988,1993,0.52992700729927,57625,NA,"N",0.566760191672364,0.154251015815678,0.354389932717083,0.412711236405746
"462","15000US530330230003","N",538129.206085205,"MM","tho fair number of trees",47.15,50.7603211009174,54.1954714817999,47.7652671755725,52.3384831460674,54.0652701212789,0,19,24,7,20,38,"C","BELLEVUE","O","GOOD",21547900,1000,112165,64723,1973,1990,0.321278385197645,80962,NA,"N",12.3554465717163,0.162872099431557,0.245518101670359,0.438550024120989
"463","15000US530330230003","N",417563.901092529,"MD","",45.6954545454545,53.5558112773303,55.5530085959885,51.9347826086956,54.7811104020421,55.0778492837866,6,19,25,12,23,58,"C","BELLEVUE","O","GOOD",17027700,27878700,220000,45000,2000,2000,0.321278385197645,80962,NA,"N",9.58726716908447,0.144184998809969,0.239828068863124,0.474726009542915
"464","15000US530330230003","N",289354.843505859,"MC","",38.8256880733945,52.1216991963261,54.1274706387854,46.9098901098901,53.7090632140137,54.4837220041561,0,12,25,6,21,45,"C","BELLEVUE","O","GOOD",11178600,651000,63702,53344,1980,1990,0.321278385197645,80962,NA,"N",6.64358720689452,0.147814984177618,0.24674856410822,0.460919988801317
"465","15000US530330236033","N",12013.4993591309,"MM","original",57.2889908256881,50.2569124423963,39.2054441260745,56.1954022988506,49.3141962421712,39.3318741450068,3,3,11,3,3,11,"C","BELLEVUE","PO","AVERAGE/GOOD",532700,228500,2860,2860,1977,1997,0.381898454746137,87841,NA,"N",0.275829945285645,0.092183902158501,0.26684648355921,0.481696627094533
"466","15000US530330236033","N",8880.10971069336,"MM","original",56.5272727272727,50.020618556701,39.4399885419651,55.792828685259,49.4533762057878,39.4849239280775,3,3,11,3,3,11,"C","BELLEVUE","PO","AVERAGE/GOOD",395600,126900,1303,1303,1941,1991,0.381898454746137,87841,NA,"N",0.20388731895752,0.089918172066488,0.267458445269263,0.481121194573916
"467","15000US530330236033","N",16500.7674255371,"MM","original",55.5046728971963,49.231917336395,38.7215371379409,54.8212927756654,48.6621196222455,38.8345147219193,3,3,11,3,3,17,"C","BELLEVUE","PO","AVERAGE",704300,184400,3200,3200,1978,1993,0.381898454746137,87841,NA,"N",0.378857620090332,0.093070961068772,0.267742581153486,0.478776933053653
"468","15000US530330323091","N",12748.4541931152,"LP","",65.5863636363636,59.390355912744,56.4370157819225,63.4769230769231,59.6440501043841,56.1820421571311,14,60,135,17,73,138,"C","REDMOND","RVBD","GOOD",905200,614800,7600,7600,1973,2000,0.501974055273548,99500,NA,"N",0.292704508273925,0.104722821253568,0.269431575765678,0.496794294250655
"469","15000US530330323091","N",12750.9323120117,"LP","",60.7581395348837,58.4176201372998,55.7157200229489,58.6356589147287,58.2625,55.5880580662832,5,59,135,8,63,138,"C","REDMOND","RVBD","GOOD",905200,444800,7315,6615,1974,1980,0.501974055273548,99500,NA,"N",0.292761405883789,0.105638076019055,0.277770157324896,0.486444764245145
"470","15000US530330226053","Y",154195.032470703,"XX","Being planted; may be MD when done",70.0867579908676,56.176403207331,49.7491399082569,63.9734042553191,54.5726569217541,47.8877123861118,3,3,15,3,3,15,"C","REDMOND","MP","AVERAGE",2077900,4928100,27309,27309,1985,1985,0.506857142857143,67417,NA,"N",3.54031794552734,0.160716549596171,0.283641999727381,0.458931276171666
"471","15000US530330226052","Y",252647.723815918,"XX","Being planted; may be MD when done",68.0182648401827,51.979381443299,47.4608546028104,57.806146572104,51.5047694753577,45.2473448194477,0,3,14,3,3,15,"C","REDMOND","MP","AVERAGE/GOOD",3572500,7215000,65567,65567,1985,1985,0.391683433936955,83801,NA,"N",5.80079173881348,0.158740145790603,0.298633025309666,0.448291524650878
"472","15000US530330226052","N",152910.621337891,"MM","",43.9082568807339,43.0779816513761,43.418098510882,43.0891891891892,42.6342311033884,43.3654797230465,0,3,9,0,3,14,"C","REDMOND","MP","AVERAGE/GOOD",1794500,10098700,68502,68502,1998.5,2001,0.391683433936955,83801,NA,"N",3.51082786591798,0.200951809707267,0.329402864849173,0.377387454413679
"473","15000US530330226052","N",148158.917938232,"MM","",41.3971962616822,43.528,41.7615362568071,41.4133333333333,42.2776831345826,41.669616519174,0,3,7,0,3,11,"C","REDMOND","MP","AVERAGE/GOOD",1998800,8930700,61079,61079,1995,2005,0.391683433936955,83801,NA,"N",3.40172875586181,0.200228531330602,0.337894477317554,0.369866105295099
"474","15000US530330226052","N",84942.0100097656,"MM","",61.6418604651163,51.1270022883295,45.3906071019473,54.8192771084337,49.8394495412844,44.6963966266292,0,3,12,0,3,12,"C","REDMOND","MP","AVERAGE/GOOD",1189500,5331600,36443,36443,1995,2000,0.391683433936955,83801,NA,"N",1.95026854982422,0.156195969538181,0.316018394739341,0.436729020734421
"475","15000US530330323091","Y",687484.308258057,"LL","original",66.8371040723982,59.072247706422,57.297994269341,59.1849427168576,59.2098609355247,55.818087962007,4,8,69,8,23,114,"C","REDMOND","BP","AVERAGE",9279700,33542700,311723,311723,1988.88888888889,1990,0.501974055273548,99500,NA,"N",15.784639717605,0.102551733000209,0.291808599310016,0.496114363478177
"476","15000US530330236012","N",51981.5291748047,"MM","original",61.6818181818182,49.0815154994259,44.3477637614679,61.2532051282051,48.4337121212121,44.7970374220374,13,52,112,22,58,124,"C","BELLEVUE","PO","AVERAGE",1893300,3337100,37774,21839,2000.5,2000.5,0.52992700729927,57625,NA,"N",1.19349590985352,0.142373803169624,0.375329378681136,0.403650675199946
"477","15000US530330236012","N",6521.03063964844,"LP","",58.1290322580645,46.8298850574713,42.7322247706422,57.7509881422925,46.7722878625134,42.8545303408146,13,43,109,13,49,110,"C","BELLEVUE","PO","GOOD",262500,640000,3610,3610,1965,1985,0.52992700729927,57625,NA,"N",0.149722863486328,0.150072007286565,0.384884907558858,0.387766391195083
"478","15000US530330236012","N",21398.3021240234,"LP","",56.8727272727273,46.5223880597015,41.4408817635271,55.804347826087,45.7656565656566,41.6271823798012,13,49,109,14,62,109,"C","BELLEVUE","PO","AVERAGE/GOOD",707000,1626700,14326,9744,1984,1995,0.52992700729927,57625,NA,"N",0.491305016767577,0.154259204200582,0.38332557317641,0.380529672783166
"479","15000US530330236012","N",45219.1785583496,"MM","",56.3009259259259,44.8817451205511,43.9804878048781,54.5117056856187,44.965953307393,44.01132473005,13,52,111,22,73,118,"C","BELLEVUE","O","GOOD",1785000,3438500,41988,24497,1991,1992,0.52992700729927,57625,NA,"N",1.03823233969971,0.172056642146585,0.373586140465502,0.377710021594575
"480","15000US530330236012","N",26139.3282470703,"MM","original",61.1538461538462,48.0057142857143,45.8678704499857,58.6308243727599,47.830971659919,45.7897422126745,22,52,118,22,56,125,"K","BELLEVUE","O","GOOD",0,0,9348,7949,1990,1992,0.52992700729927,57625,NA,"N",0.600158976552734,0.161633572062687,0.3649592385327,0.39656107903111
"481","15000US530330236012","N",26420.9062805176,"MM","original",55.4608294930876,45.9530892448513,45.2002298190175,52.9388489208633,45.6103238866397,45.1712900619445,22,51,118,22,54,119,"K","BELLEVUE","O","GOOD",0,0,9348,7786,1987,1990,0.52992700729927,57625,NA,"N",0.606624008200684,0.177189019918383,0.364756790562277,0.380730415689945
"482","15000US530330226051","N",344406.832000732,"MM","",35.2081447963801,21.9781357882624,21.8331900257954,26.359918200409,19.5526506899056,23.3286776300969,0,0,0,0,0,1,"C","REDMOND","BP","GOOD",5192900,11841300,97111,95441,1981,2005,0.342818428184282,71847,NA,"N",7.90758086273681,0.301377007967889,0.466696525326677,0.147302272767768
"483","15000US530330226051","Y",830998.274597168,"MD","lots of shrubs, same species repeated but not rhodo etc.",36.2217194570136,20.6990846681922,19.4914040114613,24.9760837070254,19.4931912374186,21.7714968152866,0,0,0,0,0,0,"C","REDMOND","BP","AVERAGE/GOOD",12494600,43191500,330405,324100,1998.33333333333,2000,0.342818428184282,71847,NA,"N",19.079720384751,0.281861862812191,0.482042903990158,0.144478244071989
"484","15000US530330226051","Y",1376973.20187378,"MM","mixed, small pond.",51.8675799086758,35.5868814729574,30.526496705815,36.9349186483104,33.8445981905269,31.2378459237098,0,0,3,0,0,5,"C","REDMOND","BP","AVERAGE/GOOD",18153100,38719000,417444,410265,1999,1999,0.342818428184282,71847,NA,"N",31.615304715022,0.233552095174399,0.388776501338804,0.283516173172409
"485","15000US530330226051","N",495688.734039307,"MM","",28.8310502283105,31.7901376146789,31.7569504155919,33.8513513513514,31.9295278365046,32.529308065227,0,0,5,0,0,5,"C","REDMOND","BP","AVERAGE",4451700,8396800,80750,79072,1999,1999,0.342818428184282,71847,NA,"N",11.3810133335425,0.271951435959064,0.363720522201051,0.275121953507937
"486","15000US530330323091","N",49944.5270385742,"MM","",64.5890410958904,51.6041426927503,36.3778986544518,62.4967948717949,47.4410933081998,35.7712129099427,0,0,3,0,0,3,"C","REDMOND","MP","AVERAGE",724100,4451100,43526,41697,1996,1996,0.501974055273548,99500,NA,"N",1.14672634080566,0.115484527065122,0.402343729417282,0.388496335288198
"487","15000US530330323091","N",64588.2200622559,"MM","",73.1441860465116,60.2004581901489,41.5588066551922,69.0031847133758,58.4098671726755,40.7965131407754,0,0,4,0,0,4,"C","REDMOND","MP","AVERAGE",871500,2726800,30113,30113,1991,1991,0.501974055273548,99500,NA,"N",1.4829455326294,0.029240339604694,0.391847757885601,0.477042094151616
"488","15000US530330323091","N",112180.367004395,"XX","vacant?",73.4837209302326,61.0847651775487,43.7899569583931,69.8387096774194,58.8938848920863,42.2923932271923,0,0,4,0,0,4,"C","REDMOND","MP","AVERAGE",1400600,1644600,18442,18442,1982,1985,0.501974055273548,99500,NA,"N",2.57566122642091,0.029884710255246,0.385174374988747,0.482473478157365
"489","15000US530330323091","N",105829.438690186,"LL","",62.5479452054795,58.0218390804598,52.9255227728445,62.1705882352941,56.2436823104693,52.3492786636295,0,1,28,0,1,34,"C","REDMOND","MP","AVERAGE",1431300,5399400,49765,49765,1985,1990,0.501974055273548,99500,NA,"N",2.42984391232667,0.082038988647157,0.354043853433242,0.461817962519035
"490","15000US530330323091","N",120975.200042725,"MM","",65.3424657534247,59.8225806451613,52.8923253150057,61.5826086956522,57.0910714285714,52.1016649848638,0,1,22,0,1,28,"C","REDMOND","MP","AVERAGE",1627000,4146400,40350,40350,1985,1990,0.501974055273548,99500,NA,"N",2.77759059298097,0.065583015491549,0.352195599236383,0.474993125052309
"491","15000US530330226051","N",1119690.00784302,"MM","gated",30.1651376146789,26.4672789896671,28.8393010598682,26.2481203007519,27.6440677966102,29.0374930050364,0,0,6,0,6,15,"C","REDMOND","BP","AVERAGE",5640300,2729100,55154,55154,1981,1981,0.342818428184282,71847,NA,"N",25.7080825800757,0.204096374477224,0.466779581590746,0.222704377190008
"492","15000US530330226051","N",508307.728424072,"MM","odd parcel, parking area in back LL, forested front HH?",31.7590909090909,24.9038901601831,29.4349942726231,24.5371747211896,27.6326671261199,28.5745976511527,0,0,12,0,6,12,"C","REDMOND","BP","AVERAGE",4755200,4982800,92741,92741,1974,1980,0.342818428184282,71847,NA,"N",11.6707454446167,0.17100644413651,0.501926036518817,0.223959802322587
